user_name,user_post_url,user_content,user_timestamp,user_replying_to,user_image_alts,user_likes,user_replies,user_reposts,user_shares,brand_reply_url,brand_reply_content,brand_reply_timestamp,brand_replying_to,brand_reply_image_alts,brand_reply_likes,brand_reply_replies,brand_reply_reposts,brand_reply_shares
pocketmealtw,https://www.threads.com/@pocketmealtw/post/DXG6DQSE4Y7,同事要我健身要多吃一些圓形食物， 求推薦的？ 1 / 2,2026年4月14日 星期二 下午5:59,,,193,405,1,16,https://www.threads.com/@dominospizza_tw/post/DXMsyvPkZb8,我,2026年4月16日 星期四 下午11:59,,"Photo by 達美樂披薩 on April 16, 2026. May be an image of hot pot, shellfish and text that says '帝王蟹鮑魚愛心火山披薩 n'.",7,,,
sogohsinchu,https://www.threads.com/@sogohsinchu/post/DXMrfcMmYcc,？現在又叫不到披薩了🥲,2026年4月16日 星期四 下午11:47,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DXMsC6skRWA,我只是希望你睡前會想我,2026年4月16日 星期四 下午11:52,,,1,1,1,
einfachso999999,https://www.threads.com/@einfachso999999/post/DXMqTk8mHj6,墨西哥披薩就是要點薄脆餅皮,2026年4月16日 星期四 下午11:37,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXMrk64kcP7,這我情人,2026年4月16日 星期四 下午11:48,,,1,,,
n.y_w_,https://www.threads.com/@n.y_w_/post/DXMp4LREiiT,你好煩欸🫠,2026年4月16日 星期四 下午11:33,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DXMreXHkTi7,你好煩喔，但我們很在意你,2026年4月16日 星期四 下午11:47,,,,,,
johanninecyc,https://www.threads.com/@johanninecyc/post/DXMoXyfFI4G,你什麼什麼時候要把四重肉還我？ 別學你對面的出一些沒品味的勞作麵包，都給學壞了。,2026年4月16日 星期四 下午11:20,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXMrEqnEf7a,我朋友叫四重肉，這算尋人啟事嗎？,2026年4月16日 星期四 下午11:44,,,,,,
popochacha.foods,https://www.threads.com/@popochacha.foods/post/DXMqecyk3yr,這時間不行吧,2026年4月16日 星期四 下午11:38,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXMqv_qEXND,想說提早說午安,2026年4月16日 星期四 下午11:41,,,1,1,,
j2k5l8,https://www.threads.com/@j2k5l8/post/DXMn4mFk1wh,瑪格麗特披薩（？,2026年4月16日 星期四 下午11:16,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXMpupfkXK0,那是我初戀ㄟ,2026年4月16日 星期四 下午11:32,,,1,,,
key_03.29,https://www.threads.com/@key_03.29/post/DXMoaeyk9VB,先把線上訂餐不能用遲到卷修理好,2026年4月16日 星期四 下午11:20,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXMpCtNkRNW,不好意思，這題我努力修復中，先讓你午餐吃飽,2026年4月16日 星期四 下午11:26,,,,,,
proculture1968,https://www.threads.com/@proculture1968/post/DXMoBmXmn_b,我喜歡在路邊，開達美樂盲盒❤️,2026年4月16日 星期四 下午11:17,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DXMoe1XkVZV,要不要來我們店吹冷氣,2026年4月16日 星期四 下午11:21,,,1,1,,
eugenelu,https://www.threads.com/@eugenelu/post/DXMoDlvD_Wo,8825252？,2026年4月16日 星期四 下午11:17,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXMoV4zEZeZ,拜托不要打電話給我，會害我沒流量,2026年4月16日 星期四 下午11:20,,,1,1,,
krys.515,https://www.threads.com/@krys.515/post/DXMc6XwEiA6,"遠距離戀愛
「 愛你的人 一直都在 」",2026年4月16日 星期四 下午9:40,,"Photo by Krys on April 16, 2026. May be an image of text that says '要和愛你的人一起生活 你的人一起生活。 生活。 要和愛你的'.",1487,16,122,101,https://www.threads.com/@dominospizza_tw/post/DXMn3YIEfLj,我們一起生活,2026年4月16日 星期四 下午11:16,,,1,1,,
dnf._rhch,https://www.threads.com/@dnf._rhch/post/DXJnswoD9hu,你喜歡的人 到底哪裡吸引你 說啊,2026年4月15日 星期三 下午7:16,,,813,123,25,96,https://www.threads.com/@dominospizza_tw/post/DXMkTB6Efvy,他對我比愛心,2026年4月16日 星期四 下午10:44,,"Photo by 達美樂披薩 on April 16, 2026. May be an image of hot pot, shellfish and text that says '帝王蟹鮑魚愛心火山披薩 n'.",5,1,,
sshit._.f,https://www.threads.com/@sshit._.f/post/DXLieBJFHIO,"收集了我今年可能用得到的出國文案：
人生沒有劇本 有時會出現在日本 失戀不一定要靠酒精 也可以靠東京 工作總是會踢到鐵板 有時候是大阪
人生不會一直在深山 但有時候會在釜山 生活總是出爾反爾 但有時候會在首爾 如果被現實絆倒 那就去一趟濟州島 青春沒有售價 仁川第一航廈
人生不會總是前途光明 但有時候會在胡志明 人生不會一直走下坡 有時會在新加坡 人在低谷 出走曼谷 1 / 3",2026年4月16日 星期四 下午1:09,,,50000,1441,9756,29000,https://www.threads.com/@dominospizza_tw/post/DXMgNVNEeXV,生活總是有點難熬 一顆達美樂就會好,2026年4月16日 星期四 下午10:09,,,6,,,
cartonking.tw,https://www.threads.com/@cartonking.tw/post/DXLV4hKGNOY,有沒有一些像是： ⠀ ⠀ 「 垂死病中驚坐起，Responsibility 」 ⠀ ⠀ 古人會氣到想要爬出來揍人的詩詞梗？ 1 / 2,2026年4月16日 星期四 上午11:19,,,20000,884,1966,6577,https://www.threads.com/@dominospizza_tw/post/DXMfwEokcV5,獨樂樂不如達美樂,2026年4月16日 星期四 下午10:05,,,43,1,,
hhsshsh120,https://www.threads.com/@hhsshsh120/post/DXI2w2dD1f8,如何證明你不是台灣人,2026年4月15日 星期三 下午12:09,,"Photo by @hhsshsh120 on April 14, 2026. May be an image of fondue, measuring stick, breadstick, chopsticks, tongs, skewer, stick, sugarcane and text.",15000,404,78,214,https://www.threads.com/@dominospizza_tw/post/DXMeDk5kRVE,我不玩脆,2026年4月16日 星期四 下午9:50,,,9,,,
yy_07zy,https://www.threads.com/@yy_07zy/post/DXE_DZoErSR,生活不一定會出爾反爾 有時候會在首爾,2026年4月14日 星期二 上午12:04,,"Photo by 筑 on April 13, 2026. May be an image of signboard, street, skyscraper, night and text.",160000,5516,14000,50000,https://www.threads.com/@dominospizza_tw/post/DXMd1nsEZn8,我不一定讓你達到每天快樂，但我一定會去達美樂,2026年4月16日 星期四 下午9:48,,,8,,,
winifred239501,https://www.threads.com/@winifred239501/post/DXL919XE0Hh,"達美樂 愛心火山
瘋掉(՞⸝⸝o̴̶̷̮̬᷉ࡇ̠̏o̴̶̷̬᷉⸝⸝՞) 達美樂這次的火山居然是愛心的 超可愛啊啊啊啊啊啊啊❤❤ 不準給我這麼少女心欸 買ㄌ龍蝦舞干貝那款 上面的干貝跟龍蝦醬五告讚！！ 裡面還有很濃的奶香醬 超加分💯💯
與大食怪同事直接下了一組套餐分食ദ്ദി ˉ͈̀꒳ˉ͈́ )✧ 1 / 2",2026年4月16日 星期四 下午5:08,,"Photo by Winnie on April 16, 2026. May be an image of heart, pizza and text. | Photo by Winnie on April 16, 2026. May be an image of pizza and text that says '百事可 百 2 海好我吃一贴 海好 我吃一點'.",71,6,,45,https://www.threads.com/@dominospizza_tw/post/DXMX95gEdnR,給你一個愛心的形狀,2026年4月16日 星期四 下午8:57,,,4,,,
kewary,https://www.threads.com/@kewary/post/DXKHT41mtX5,好吃到一上桌就馬上No速的意思？,2026年4月15日 星期三 下午11:53,@kyoshugo好吃到一上桌就馬上No速的意思？讚4回覆2轉發分享,,4,2,,,https://www.threads.com/@dominospizza_tw/post/DXKH_9BkYB-,啊對！我忘記S要發音,2026年4月15日 星期三 下午11:59,,,8,,,2
webberc4,https://www.threads.com/@webberc4/post/DXJoKuOH_d7,英文不太好 請問country是傷口的意思嗎？ 1/2,2026年4月15日 星期三 下午7:20,,,81000,4512,4637,35000,https://www.threads.com/@dominospizza_tw/post/DXKF8c_ERT6,Dominos 是捨不得放的意思嗎？,2026年4月15日 星期三 下午11:41,,,141,3,,4
cctt482,https://www.threads.com/@cctt482/post/DXJsdW4E7ai,拍電影真的能賺錢嗎，幾千萬經費只能首映一次，但我每次首映都有好幾個億,2026年4月15日 星期三 下午7:58,,,30000,211,725,6877,https://www.threads.com/@dominospizza_tw/post/DXKEjOEEdDw,當pizza 小編真的有流量嗎？幾千萬發文只能發一次，但我每次發文都有好幾個億。,2026年4月15日 星期三 下午11:28,,,98,,,1
viregeek,https://www.threads.com/@viregeek/post/DXHkOl-EvtX,"如果你能堅持 每天上班上廁所20分鐘
一年你將多出2週假期",2026年4月15日 星期三 上午12:08,,,4317,48,93,4276,https://www.threads.com/@dominospizza_tw/post/DXKDdeKkRDi,如果你能堅持每天上班吃一片達美樂披薩，一年下來，你將吃365片。,2026年4月15日 星期三 下午11:19,,,6,,,
_.1xxcy,https://www.threads.com/@_.1xxcy/post/DXJc551k4DI,"不懂就問脆
認真問 真的有臺灣人在地震的時候第一反應是躲到桌子底下嗎？",2026年4月15日 星期三 下午5:42,,,2185,575,15,27,https://www.threads.com/@dominospizza_tw/post/DXJ_3f0kfH7,先看Pizza 有沒有掉到地上,2026年4月15日 星期三 下午10:48,,,2,,,
foodtinne,https://www.threads.com/@foodtinne/post/DXJq6EBGBg9,前幾天看到的$3888披薩天花板😂（好扯 很適合買給媽媽當母親節禮物🍕 因為起司火山口是愛心造型哈哈哈哈💗,2026年4月15日 星期三 下午7:44,,"Photo by 跟著呋亭吃起來� 台北/台中/桃園/新竹/台南/宜蘭 /嘉義美食CHIANG on April 15, 2026. May be an image of crustacean, poster, shellfish and text. | Photo by 跟著呋亭吃起來� 台北/台中/桃園/新竹/台南/宜蘭 /嘉義美食CHIANG on April 15, 2026. May be an image of matchbook, card, poster, calendar and text.",21,1,1,5,https://www.threads.com/@dominospizza_tw/post/DXJ9tRhEd_f,有給媽媽的愛什麼都不扯,2026年4月15日 星期三 下午10:29,,,2,,,
pixg815,https://www.threads.com/@pixg815/post/DXIJEALE__9,"每天聊天 但沒在一起
這算什麼…",2026年4月15日 星期三 上午5:29,,,8437,1450,185,667,https://www.threads.com/@dominospizza_tw/post/DXJ7grDkca5,蒜香壽喜牛,2026年4月15日 星期三 下午10:09,,"Photo by 達美樂披薩 on April 15, 2026. May be an image of pizza, tart, strawberry, sauce and text.",7,,,
viregeek,https://www.threads.com/@viregeek/post/DXJssIuEWpE,"你怎麼翻譯這句英文：
I like you , but just like you.
我的英文水準有限。",2026年4月15日 星期三 下午8:00,,,4879,454,47,86,https://www.threads.com/@dominospizza_tw/post/DXJ6z7ikWlM,我喜歡你，但還沒到幫你上網點達美樂的程度。,2026年4月15日 星期三 下午10:03,,,397,1,,2
yuchen_1211,https://www.threads.com/@yuchen_1211/post/DXJEC3kknVj,⠀ ⠀⠀ ⠀⠀ ⠀ 我現在可以受的氣，冷氣。 ⠀ ⠀ ⠀,2026年4月15日 星期三 下午2:05,,,10000,26,1117,2058,https://www.threads.com/@dominospizza_tw/post/DXJ56MJketI,我現在有的快樂，達美樂。,2026年4月15日 星期三 下午9:55,,,33,1,,
threads,https://www.threads.com/@threads/post/DXKndyHkcoF,"Sir, this is Threads. 翻譯",2026年4月16日 星期四 上午4:34,,,80000,7820,3530,784,https://www.threads.com/@dominospizza_tw/post/DXMUKN6keoZ,脆，這是達美樂,2026年4月16日 星期四 下午8:23,,,77,,1,
imabigail_0202,https://www.threads.com/@imabigail_0202/post/DXMAJVVAbgR,丟袂落 😂😂😂,2026年4月16日 星期四 下午5:28,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DXMT9WoEaEN,你台語跟我一樣好,2026年4月16日 星期四 下午8:22,,,,,,
npm_south,https://www.threads.com/@npm_south/post/DXMB1eIiXEM,恭喜你，在故宮純點掃到了這個金盆！ 1 / 2,2026年4月16日 星期四 下午5:43,,"Photo by 國立故宮博物院南部院區 on April 16, 2026. May be an image of text.",2431,33,32,20,https://www.threads.com/@dominospizza_tw/post/DXMOviYEdst,洗手完吃披薩慶祝,2026年4月16日 星期四 下午7:36,,,3,,,
viregeek,https://www.threads.com/@viregeek/post/DXKOXWwEkim,請不要深夜出現，我會想吃披薩,2026年4月16日 星期四 上午12:54,@dominospizza_tw,,126,2,,2,https://www.threads.com/@dominospizza_tw/post/DXLa_jCke3m,我沒離開過，ㄧ直在你身邊,2026年4月16日 星期四 下午12:04,,,,1,,
deruruisthesolulu,https://www.threads.com/@deruruisthesolulu/post/DXIxt9tEsaO,"Stray Kids 十大愛歌
1. 罩我 2. 我喜歡這個 3. 我是你 4. 我的步伐 5. 變帥 6. 鬼 7. 像神一樣 8. 做吧 9. 跑步 10. 前任
個人的話我喜歡 1.牽我手 2. 流星雨 3. 幻象 4. 羅馬帝國 5. 青春 1 / 2",2026年4月15日 星期三 上午11:25,,,2899,61,182,523,https://www.threads.com/@dominospizza_tw/post/DXKJTDvkTn-,我好像看到我的名字,2026年4月16日 星期四 上午12:10,,,3,,,
coachrickytw,https://www.threads.com/@coachrickytw/post/DXJrxxcD_D8,"下班後，什麼事會讓你最快樂？
歡迎底下留言散播歡樂",2026年4月15日 星期三 下午7:52,,,134,159,1,1,https://www.threads.com/@dominospizza_tw/post/DXKIpf6EcO1,訂達美樂,2026年4月16日 星期四 上午12:04,,,1,,,
imsosavi,https://www.threads.com/@imsosavi/post/DXJnpFaD2ND,我要點達美樂超級美國配火山熔岩，再一瓶百事可樂！,2026年4月15日 星期三 下午7:16,@allthekids7,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXJvubTkctW,在叫我嗎？,2026年4月15日 星期三 下午8:26,,,,1,,
gino_zheng_pizzanapoletana_,https://www.threads.com/@gino_zheng_pizzanapoletana_/post/DXJjdbyEpwV,你老闆有叫你找我合作嗎🤣,2026年4月15日 星期三 下午6:39,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DXJjpnhkayK,那我可以先了解初代火影大人的部分嗎~ 翻譯,2026年4月15日 星期三 下午6:41,,,1,1,,
eason012000,https://www.threads.com/@eason012000/post/DXJhJyKARV1,我需要滿滿的海鮮，哈哈哈哈哈哈！,2026年4月15日 星期三 下午6:19,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXJiLpsEVWj,等了這麼久就是在等你這句啊！我終於可以貼預購連結了🥲 domi.tw/8xupg…,2026年4月15日 星期三 下午6:28,,,1,,,
qqqu408,https://www.threads.com/@qqqu408/post/DXJHmD0k13J,我媽說蛋要漲價 結果我買： 1 / 3,2026年4月15日 星期三 下午2:36,,"Photo by @qqqu408 on April 14, 2026. May be an image of refrigerator and text.",29000,271,893,4071,https://www.threads.com/@dominospizza_tw/post/DXJgsflkbpi,最怕他被做成菜圃蛋,2026年4月15日 星期三 下午6:15,,,5,,,
35bae_,https://www.threads.com/@35bae_/post/DXHFo_wmY0Z,可以莫名其妙的留句話 然後離開嗎,2026年4月14日 星期二 下午7:40,,,6737,5467,52,113,https://www.threads.com/@dominospizza_tw/post/DXJgjwNkVx1,所以你，達了沒？,2026年4月15日 星期三 下午6:14,,,5,,,
knighter9999,https://www.threads.com/@knighter9999/post/DXJdyJCkaDL,那連結呢,2026年4月15日 星期三 下午5:50,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXJd9m2ESq5,專門再貼給你一次~domi.tw/8xupg… 答應我，要預訂喔~,2026年4月15日 星期三 下午5:51,,,,,,
knighter9999,https://www.threads.com/@knighter9999/post/DXJdbjqkbMb,哇哈哈哈哈 我速度比你快！！！,2026年4月15日 星期三 下午5:47,@knighter9999,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXJdt2ckcjQ,喂不准！我還沒喊開始啊！,2026年4月15日 星期三 下午5:49,,,,1,,
magictouch19t38,https://www.threads.com/@magictouch19t38/post/DXI5F1HEyCw,🥓🍗🧀🧀🧀,2026年4月15日 星期三 下午12:29,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXI-0q4EbBW,看起來是想加點很多起司,2026年4月15日 星期三 下午1:19,,,1,,,
brian770809,https://www.threads.com/@brian770809/post/DXI8Wv5E92X,當然是滿滿的鳳梨….肉,2026年4月15日 星期三 下午12:58,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXI-sRvkZbn,鳳梨...果肉嗎？,2026年4月15日 星期三 下午1:18,,,,1,,
snor7lax3,https://www.threads.com/@snor7lax3/post/DXIvOx1kxH8,鳳梨🍍+蝦子🦐=絕配,2026年4月15日 星期三 上午11:03,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DXIzWNwkeMd,整個海風吹來了~,2026年4月15日 星期三 上午11:39,,,1,,,
yanyanwang.9,https://www.threads.com/@yanyanwang.9/post/DXIwctBEsrO,為什麼不,2026年4月15日 星期三 上午11:14,@dominospizza_tw,"Photo by Yanyan Wang on April 14, 2026. May be an image of one or more people, costume and text that says '我全都要 我 都要！'.",,1,,,https://www.threads.com/@dominospizza_tw/post/DXIzB4Qkd6b,我要貼點訂餐連結囉！😏,2026年4月15日 星期三 上午11:36,,,,,,
nellyipanda2024,https://www.threads.com/@nellyipanda2024/post/DXIvcb5k8Gy,當然鳳梨🍍哪次不選鳳梨的,2026年4月15日 星期三 上午11:05,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXIy2SXERKu,想不到也是同路人~🍍,2026年4月15日 星期三 上午11:35,,,1,,,
joshua520i,https://www.threads.com/@joshua520i/post/DXIvNTOkv1Z,支援，要多少？,2026年4月15日 星期三 上午11:03,@dominospizza_tw,"Photo by Joshua Huang on April 14, 2026. May be an image of fruit, plant and text.",,1,,,https://www.threads.com/@dominospizza_tw/post/DXIywmYkWeV,現殺的最新鮮(?),2026年4月15日 星期三 上午11:34,,,1,,,
pok.taiwan,https://www.threads.com/@pok.taiwan/post/DXInrQQkozP,台灣的天氣是不是只有10度和30度,2026年4月15日 星期三 上午9:57,,,110,44,,,https://www.threads.com/@dominospizza_tw/post/DXItuBskTeV,還有想吃披薩的心無法度按捺,2026年4月15日 星期三 上午10:50,,,2,,,
fifiwu0318,https://www.threads.com/@fifiwu0318/post/C4aAZtrPWdA,"要訂pizza你會訂哪一家？
達美樂或必勝客 都幾～～～～～",2024年3月12日 星期二 下午3:47,,,16,22,,,https://www.threads.com/@dominospizza_tw/post/DXIsSjYEUXf,來訂一下達美樂嘛~給我們一個機會,2026年4月15日 星期三 上午10:37,,,45,2,,
choco_p910,https://www.threads.com/@choco_p910/post/DF_tfNfysGA,昨天點了達美樂的披薩 結果追蹤頁面一直停留在餐點準備中 大概30分鐘 我還以為完蛋了 該不會沒人要送吧？ 這時剛好外送打來 我一出去發現是達美樂自己送的 不是熊貓外送員 原來熊貓上的達美樂都是他們店自己送的嗎？ 滿驚訝的,2025年2月13日 星期四 上午10:01,,,33,10,,,https://www.threads.com/@dominospizza_tw/post/DXIsNFfEbtO,是的喔~熊貓上的外送基本上會是我們的夥伴親送，希望您有好的用餐體驗~,2026年4月15日 星期三 上午10:36,,,,1,,
znbuwart,https://www.threads.com/@znbuwart/post/DXGjcxOj_82,大學生的四大謊言： 1.轉學 2.轉系 3.雙主修 4.我明天再早起讀書 1/2,2026年4月14日 星期二 下午2:41,,,17000,123,890,1424,https://www.threads.com/@dominospizza_tw/post/DXHerzzkaeE,披薩的四大謊言： 1. 我 2. 切 3. 7 4. 片,2026年4月14日 星期二 下午11:19,,,11,,,
l___ooouiseee,https://www.threads.com/@l___ooouiseee/post/DXGfMgVk3mH,"心情很好，￼要喝飲料 心情不好，要喝飲料 天氣很熱，要喝飲料 天氣很冷，要喝飲料 月經來了，要喝飲料 今天很累，要喝飲料 今天很忙，要喝飲料
同事：你只是想喝飲料 1/2",2026年4月14日 星期二 下午2:04,,,5147,111,492,1905,https://www.threads.com/@dominospizza_tw/post/DXHIfSPkZmD,我在吃披薩，我需要飲料,2026年4月14日 星期二 下午8:05,,,6,1,,1
jack_loves_the_sea,https://www.threads.com/@jack_loves_the_sea/post/DXDrJJXEWPx,有沒有一個地方，一去就心情很好？,2026年4月13日 星期一 上午11:51,,,2882,918,55,316,https://www.threads.com/@dominospizza_tw/post/DXHF1NgEenq,達美樂,2026年4月14日 星期二 下午7:42,,,8,,,
viregeek,https://www.threads.com/@viregeek/post/DXGQ6JRj6oT,"這裡是懺悔室
你可以在這裡懺悔所有做過的壞事 1/2",2026年4月14日 星期二 上午11:59,,,40000,4511,661,2858,https://www.threads.com/@dominospizza_tw/post/DXHFT49Eaaz,我常偷偷出賣老闆,2026年4月14日 星期二 下午7:37,,,20,,,
babyiloveyou4301,https://www.threads.com/@babyiloveyou4301/post/DXGtrp0EnHq,不敢吃隔壁棚的生蠔🥲還是要來吃達美樂~~,2026年4月14日 星期二 下午4:11,@dominospizza_tw不敢吃隔壁棚的生蠔🥲還是要來吃達美樂~~讚回覆1轉發分享,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXG6veKEW4A,帝王蟹跟鮑魚OK的吧~？,2026年4月14日 星期二 下午6:05,,,,,,
littlebear1891,https://www.threads.com/@littlebear1891/post/DXGp7HDASjf,帝王蟹跟鮑魚 我感受到下重本的味道 支持一波,2026年4月14日 星期二 下午3:38,@dominospizza_tw帝王蟹跟鮑魚,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXG6skzkbbb,很鮮的味道,2026年4月14日 星期二 下午6:05,,,,,,
popo012250,https://www.threads.com/@popo012250/post/DXGyIQxEuwS,老闆一份多少錢,2026年4月14日 星期二 下午4:50,@dominospizza_tw老闆一份多少錢讚回覆1轉發分享,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXGyX_AkZpP,幫你斷句，是問：老闆，一份多少錢嗎？那看你要點什麼口味~,2026年4月14日 星期二 下午4:52,,,1,1,,
naruko.tw,https://www.threads.com/@naruko.tw/post/DXIxfX4kZ33,很多鳳梨 我只吃熱的鳳梨🫶🏻,2026年4月15日 星期三 上午11:23,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXIysQXEdgr,以為要接黑鳳梨，差點幫你下音樂,2026年4月15日 星期三 上午11:33,,,1,1,,
taylor.lu.338,https://www.threads.com/@taylor.lu.338/post/DXIyf85mClH,我選鳳梨+權喜原一日店長,2026年4月15日 星期三 上午11:31,@dominospizza_tw,,8,2,,,https://www.threads.com/@dominospizza_tw/post/DXIyoh6ERW3,怎麼感覺有人在偷許願,2026年4月15日 星期三 上午11:33,,,2,2,,
188.dumplings,https://www.threads.com/@188.dumplings/post/DXIwmrnE3Z1,我要香菜+肉肉～,2026年4月15日 星期三 上午11:15,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DXIylHkkbgB,那好像是另一個宗教了~,2026年4月15日 星期三 上午11:32,,,1,,,
huluchill_hulu,https://www.threads.com/@huluchill_hulu/post/DXIvJybCX68,我選醬板鴨,2026年4月15日 星期三 上午11:02,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DXIwx8wEc4j,你是否曾在雪山上...,2026年4月15日 星期三 上午11:16,,,1,,,
24msg999,https://www.threads.com/@24msg999/post/DXIvqg-E6nV,不吃鳳梨披薩的素食人表示：,2026年4月15日 星期三 上午11:07,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DXIwvnEESj7,番茄瑪格麗特歡迎你(?),2026年4月15日 星期三 上午11:16,,,1,1,,
